#Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,tvV,90.9880759784174,,3.28134810751409,3.6063495927669,84.5496221978791,97.4265297589557,NA
WorkFlow,tvCl,4.85041948892135,,0.294946867894926,6.08085277095315,4.27169339390345,5.42914558393925,NA
WorkFlow,tvV2,99.2337240682502,,9.80528694355106,9.88100268897221,79.9944100051056,118.473038131395,NA
WorkFlow,tvCl2,7.59489668128208,,0.221565711018204,2.91729723676508,7.16015445247798,8.02963891008618,NA
WorkFlow,CEps,0.126771262860418,,0.00357365062828572,2.81897533214645,0.119759271555588,0.133783254165248,NA
